Source,Target,Prediction,Confidence
http://human.owl#NCI_C49191,http://mouse.owl#MA_0000702,False,0.9997384599806582
http://human.owl#NCI_C12758,http://mouse.owl#MA_0001095,True,0.999999091165777
http://human.owl#NCI_C32296,http://mouse.owl#MA_0000789,False,0.999941398309622
http://human.owl#NCI_C32658,http://mouse.owl#MA_0002684,False,0.5621739224331094
http://human.owl#NCI_C53050,http://mouse.owl#MA_0002234,True,0.9997958844284632
http://human.owl#NCI_C33869,http://mouse.owl#MA_0001454,False,0.9994470010184724
http://human.owl#NCI_C33627,http://mouse.owl#MA_0001460,False,0.9999971839107364
http://human.owl#NCI_C12992,http://mouse.owl#MA_0000756,True,0.7310564650969205
http://human.owl#NCI_C33791,http://mouse.owl#MA_0000777,False,0.9859358551513582
http://human.owl#NCI_C33178,http://mouse.owl#MA_0001320,True,0.8519477965805549
http://human.owl#NCI_C33565,http://mouse.owl#MA_0001552,True,0.9988296292375166
http://human.owl#NCI_C13041,http://mouse.owl#MA_0000004,False,0.999998852758698
http://human.owl#NCI_C12442,http://mouse.owl#MA_0000205,True,0.904649070250472
http://human.owl#NCI_C12442,http://mouse.owl#MA_0000206,False,0.9706871385847508
http://human.owl#NCI_C12867,http://mouse.owl#MA_0001771,True,0.5621714428334836
http://human.owl#NCI_C12907,http://mouse.owl#MA_0000014,True,0.9999993295729128
http://human.owl#NCI_C32492,http://mouse.owl#MA_0000398,False,0.9984985298165022
http://human.owl#NCI_C49210,http://mouse.owl#MA_0001841,False,0.9770212518438538
http://human.owl#NCI_C32414,http://mouse.owl#MA_0001355,True,0.9999987335551228
http://human.owl#NCI_C49228,http://mouse.owl#MA_0001633,False,0.9999644035311728
http://human.owl#NCI_C53172,http://mouse.owl#MA_0002302,False,0.8807955112715162
http://human.owl#NCI_C49312,http://mouse.owl#MA_0001729,False,0.995929666682865
http://human.owl#NCI_C52844,http://mouse.owl#MA_0001914,False,0.995929666682865
http://human.owl#NCI_C32743,http://mouse.owl#MA_0002723,False,0.999999091165777
http://human.owl#NCI_C48257,http://mouse.owl#MA_0002677,False,0.9999987335551228
http://human.owl#NCI_C33665,http://mouse.owl#MA_0002127,False,0.5621728166643576
http://human.owl#NCI_C12421,http://mouse.owl#MA_0000341,False,0.9975272845688868
http://human.owl#NCI_C12897,http://mouse.owl#MA_0001073,True,0.998829867377086
http://human.owl#NCI_C12455,http://mouse.owl#MA_0000170,True,0.9980728690648152
http://human.owl#NCI_C32683,http://mouse.owl#MA_0001659,True,0.7310560075662741
