Source,Target,Prediction,Confidence
http://human.owl#NCI_C49191,http://mouse.owl#MA_0000702,False,0.9399113610439952
http://human.owl#NCI_C53050,http://mouse.owl#MA_0002234,True,0.952572160449971
http://human.owl#NCI_C32658,http://mouse.owl#MA_0002684,False,0.9770220489358052
http://human.owl#NCI_C12992,http://mouse.owl#MA_0000756,True,0.8175718724870913
http://human.owl#NCI_C33627,http://mouse.owl#MA_0001460,False,0.9999642843334096
http://human.owl#NCI_C32296,http://mouse.owl#MA_0000789,False,0.9997963611393074
http://human.owl#NCI_C12758,http://mouse.owl#MA_0001095,True,0.9998760879914248
http://human.owl#NCI_C33791,http://mouse.owl#MA_0000777,True,0.6224541913422951
http://human.owl#NCI_C33869,http://mouse.owl#MA_0001454,False,0.8519514400566306
http://human.owl#NCI_C49228,http://mouse.owl#MA_0001633,False,0.8807948681528324
http://human.owl#NCI_C12442,http://mouse.owl#MA_0000206,True,0.9046475065345158
http://human.owl#NCI_C12442,http://mouse.owl#MA_0000205,True,0.9999543908303484
http://human.owl#NCI_C49210,http://mouse.owl#MA_0001841,False,0.9890125191809928
http://human.owl#NCI_C33565,http://mouse.owl#MA_0001552,True,0.9999974223173038
http://human.owl#NCI_C32492,http://mouse.owl#MA_0000398,False,0.9968268544290256
http://human.owl#NCI_C33178,http://mouse.owl#MA_0001320,True,0.9997962419688496
http://human.owl#NCI_C12867,http://mouse.owl#MA_0001771,True,0.998072988160571
http://human.owl#NCI_C32414,http://mouse.owl#MA_0001355,True,0.9999864556683432
http://human.owl#NCI_C13041,http://mouse.owl#MA_0000004,False,0.9999918197752664
http://human.owl#NCI_C12907,http://mouse.owl#MA_0000014,True,0.999989435724597
http://human.owl#NCI_C49312,http://mouse.owl#MA_0001729,False,0.8175726765503238
http://human.owl#NCI_C32743,http://mouse.owl#MA_0002723,False,0.9999992103693378
http://human.owl#NCI_C48257,http://mouse.owl#MA_0002677,False,0.999994799847051
http://human.owl#NCI_C52844,http://mouse.owl#MA_0001914,False,0.9706870301020154
http://human.owl#NCI_C33665,http://mouse.owl#MA_0002127,True,0.817572445077494
http://human.owl#NCI_C53172,http://mouse.owl#MA_0002302,True,0.991421254704648
http://human.owl#NCI_C12455,http://mouse.owl#MA_0000170,True,0.9706869180032016
http://human.owl#NCI_C12884,http://mouse.owl#MA_0002655,False,0.9706870301020154
http://human.owl#NCI_C33205,http://mouse.owl#MA_0001326,False,0.5621708396892824
http://human.owl#NCI_C12897,http://mouse.owl#MA_0001073,True,0.999664117425482
http://human.owl#NCI_C12421,http://mouse.owl#MA_0000341,False,0.9770221617662253
http://human.owl#NCI_C32683,http://mouse.owl#MA_0001659,False,0.6791768950367848
http://human.owl#NCI_C33661,http://mouse.owl#MA_0002062,False,0.999996587894339
http://human.owl#NCI_C32929,http://mouse.owl#MA_0001546,False,0.9999896741288624
http://human.owl#NCI_C12379,http://mouse.owl#MA_0000333,True,0.952571947533525
http://human.owl#NCI_C33666,http://mouse.owl#MA_0002225,False,0.9890122824609718
http://human.owl#NCI_C32926,http://mouse.owl#MA_0002688,False,0.6791774010631929
http://human.owl#NCI_C33121,http://mouse.owl#MA_0001347,False,0.9999974223173038
