Source,Target,Prediction,Confidence
http://human.owl#NCI_C32658,http://mouse.owl#MA_0002684,False,0.9770217086247784
http://human.owl#NCI_C53050,http://mouse.owl#MA_0002234,False,0.9968270920910962
http://human.owl#NCI_C49191,http://mouse.owl#MA_0000702,False,0.9820133132791028
http://human.owl#NCI_C12992,http://mouse.owl#MA_0000756,True,0.9994466435884356
http://human.owl#NCI_C12758,http://mouse.owl#MA_0001095,False,0.817573468431553
http://human.owl#NCI_C32296,http://mouse.owl#MA_0000789,False,0.9995691852097977
http://human.owl#NCI_C33627,http://mouse.owl#MA_0001460,False,0.9999938462231682
http://human.owl#NCI_C33791,http://mouse.owl#MA_0000777,True,0.9770194301818128
http://human.owl#NCI_C33869,http://mouse.owl#MA_0001454,False,0.9999983759447104
http://human.owl#NCI_C49228,http://mouse.owl#MA_0001633,False,0.9997385791587768
http://human.owl#NCI_C12442,http://mouse.owl#MA_0000206,False,0.9914220755480208
http://human.owl#NCI_C12442,http://mouse.owl#MA_0000205,False,0.5621714428334836
http://human.owl#NCI_C49210,http://mouse.owl#MA_0001841,False,0.6791751543088201
http://human.owl#NCI_C33565,http://mouse.owl#MA_0001552,False,0.8175704349214645
http://human.owl#NCI_C32492,http://mouse.owl#MA_0000398,False,0.9997960036134276
http://human.owl#NCI_C12867,http://mouse.owl#MA_0001771,False,0.90464917135289
http://human.owl#NCI_C32414,http://mouse.owl#MA_0001355,True,0.7310511054701749
http://human.owl#NCI_C33178,http://mouse.owl#MA_0001320,False,0.9820127425868602
http://human.owl#NCI_C13041,http://mouse.owl#MA_0000004,False,0.9999641651356604
http://human.owl#NCI_C12907,http://mouse.owl#MA_0000014,True,0.8519445212738979
http://human.owl#NCI_C33665,http://mouse.owl#MA_0002127,False,0.999994799847051
http://human.owl#NCI_C12884,http://mouse.owl#MA_0002655,False,0.952572160449971
http://human.owl#NCI_C48257,http://mouse.owl#MA_0002677,False,0.9999865748705684
http://human.owl#NCI_C32743,http://mouse.owl#MA_0002723,False,0.9999987335551228
http://human.owl#NCI_C52844,http://mouse.owl#MA_0001914,False,0.9706861333118676
http://human.owl#NCI_C49312,http://mouse.owl#MA_0001729,False,0.9859358551513582
http://human.owl#NCI_C53172,http://mouse.owl#MA_0002302,False,0.9525728098454248
http://human.owl#NCI_C33205,http://mouse.owl#MA_0001326,False,0.9999986143516758
http://human.owl#NCI_C12455,http://mouse.owl#MA_0000170,False,0.9820132017014266
http://human.owl#NCI_C12897,http://mouse.owl#MA_0001073,True,0.939910940870968
