http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#First_interspinalis_lumborum	http://www.ihtsdo.org/snomed#L1_L2_interspinalis_lumborum	=	0.49	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cardiac_chamber	http://www.ihtsdo.org/snomed#Cardiac_chamber_structure	>	0.46	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_inferior_parathyroid_gland	http://www.ihtsdo.org/snomed#Structure_of_right_inferior_parathyroid_gland	=	0.54	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_internodal_tract	http://www.ihtsdo.org/snomed#Anterior_interatrial_preferential_pathway	=	0.23	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ventral_corticospinal_tract	http://www.ihtsdo.org/snomed#Structure_of_ventral_corticospinal_tract	>	0.48	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_lumbar_triangle	http://www.ihtsdo.org/snomed#Superior_lumbar_triangle	>	0.57	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sternal_articular_facet_of_clavicle	http://www.ihtsdo.org/snomed#Structure_of_sternal_facet_of_clavicle	>	0.46	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_medial_external_iliac_lymph_nodes	http://www.ihtsdo.org/snomed#Medial_external_iliac_lymph_node_group	=	0.52	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Osteoblast	http://www.ihtsdo.org/snomed#Osteoblast	=	0.61	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Conjunctiva	http://www.ihtsdo.org/snomed#Conjunctival_structure	>	0.45	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Base_of_arytenoid_cartilage	http://www.ihtsdo.org/snomed#Structure_of_base_of_arytenoid_cartilage	=	0.49	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Terminal_hair	http://www.ihtsdo.org/snomed#Structure_of_terminal_hair	=	0.5	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Intervertebral_foramen	http://www.ihtsdo.org/snomed#Structure_of_intervertebral_foramen	>	0.43	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#First_metatarsal_bone	http://www.ihtsdo.org/snomed#First_metatarsal_structure	=	0.41	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_appendicular_lymph_nodes	http://www.ihtsdo.org/snomed#Structure_of_appendicular_lymph_node	=	0.44	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sternocostal_surface_of_heart	http://www.ihtsdo.org/snomed#Structure_of_sternocostal_surface_of_heart	>	0.49	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Infrahyoid_muscle	http://www.ihtsdo.org/snomed#Structure_of_infrahyoid_muscle	=	0.41	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Puborectalis	http://www.ihtsdo.org/snomed#Structure_of_puborectalis_muscle	=	0.35	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mesentericoparietal_recess	http://www.ihtsdo.org/snomed#Mesentericoparietal_recess	>	0.56	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_nails_of_toes	http://www.ihtsdo.org/snomed#Structure_of_nail_of_toe	=	0.28	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fifth_costal_cartilage	http://www.ihtsdo.org/snomed#Structure_of_fifth_costal_cartilage	=	0.47	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_thymic_veins	http://www.ihtsdo.org/snomed#Structure_of_thymic_vein	=	0.3	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Medium_sized_neuron	http://www.ihtsdo.org/snomed#Medium_sized_neuron	=	0.5	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_inferior_gluteal_lymph_nodes	http://www.ihtsdo.org/snomed#Inferior_gluteal_lymph_node_group	=	0.52	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Medial_lemniscus_of_medulla	http://www.ihtsdo.org/snomed#Structure_of_medulla_oblongata_medial_lemniscus	>	0.41	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ligament_of_temporomandibular_joint	http://www.ihtsdo.org/snomed#Ligament_of_temporomandibular_joint	=	0.69	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Distal_interphalangeal_joint_of_little_finger	http://www.ihtsdo.org/snomed#Distal_interphalangeal_joint_structure_of_fifth_finger	=	0.54	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Serosa_of_liver	http://www.ihtsdo.org/snomed#Structure_of_serous_capsule_of_liver	>	0.45	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hyaloid_fossa	http://www.ihtsdo.org/snomed#Structure_of_hyaloid_fossa	>	0.43	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anulus_fibrosus_of_intervertebral_disk_of_sixth_thoracic_vertebra	http://www.ihtsdo.org/snomed#Structure_of_anulus_fibrosus_of_intervertebral_disc_of_sixth_thoracic_vertebra	=	0.52	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anulus_fibrosus_of_intervertebral_disk_of_third_thoracic_vertebra	http://www.ihtsdo.org/snomed#Structure_of_anulus_fibrosus_of_intervertebral_disc_of_third_thoracic_vertebra	=	0.52	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#T12_dermatome	http://www.ihtsdo.org/snomed#Dermatome_of_twelfth_thoracic_nerve	=	0.23	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hepatorenal_ligament	http://www.ihtsdo.org/snomed#Structure_of_hepatorenal_ligament	>	0.43	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tubercle_of_seventh_rib	http://www.ihtsdo.org/snomed#Tubercle_of_seventh_rib_structure	=	0.5	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_middle_thyroid_veins	http://www.ihtsdo.org/snomed#Structure_of_middle_thyroid_vein	=	0.38	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sphenoid_bone	http://www.ihtsdo.org/snomed#Sphenoid_bone_structure	>	0.45	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_hemithorax	http://www.ihtsdo.org/snomed#Right_thorax_structure	>	0.34	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Coronal_plane	http://www.ihtsdo.org/snomed#Coronal_plane	=	0.71	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_upper_primary_canine_tooth	http://www.ihtsdo.org/snomed#Structure_of_deciduous_maxillary_left_canine_tooth	=	0.35	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Trapezius	http://www.ihtsdo.org/snomed#Structure_of_trapezius_muscle	=	0.28	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_conjunctiva	http://www.ihtsdo.org/snomed#Structure_of_conjunctiva_of_left_eye	=	0.47	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Body_of_fourth_rib	http://www.ihtsdo.org/snomed#Structure_of_shaft_of_fourth_rib	=	0.43	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superficial_middle_cerebral_vein	http://www.ihtsdo.org/snomed#Structure_of_superficial_middle_cerebral_vein	>	0.47	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Preputial_sac	http://www.ihtsdo.org/snomed#Preputial_sac	=	0.54	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Temporoparietalis	http://www.ihtsdo.org/snomed#Temporoparietal_muscle	=	0.61	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tertiary_follicle_of_ovary	http://www.ihtsdo.org/snomed#Vesicular_ovarian_follicle_structure	>	0.5	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interventricular_foramen	http://www.ihtsdo.org/snomed#Structure_of_interventricular_foramen	>	0.46	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Supramarginal_gyrus	http://www.ihtsdo.org/snomed#Structure_of_supramarginal_gyrus	>	0.41	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Body_space	http://www.ihtsdo.org/snomed#Body_space_structure	=	0.4	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Muscle_of_pelvis	http://www.ihtsdo.org/snomed#Skeletal_muscle_structure_of_pelvis	=	0.35	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Proximal_epiphysis_of_phalanx_of_little_toe	http://www.ihtsdo.org/snomed#Structure_of_base_of_phalanx_of_little_toe	=	0.52	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thyrohyoid	http://www.ihtsdo.org/snomed#Structure_of_thyrohyoid_muscle	=	0.33	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_brachial_lymph_nodes	http://www.ihtsdo.org/snomed#Structure_of_lateral_axillary_lymph_node	=	0.05	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_anterior_conjunctival_arteries	http://www.ihtsdo.org/snomed#Structure_of_anterior_conjunctival_artery	=	0.38	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_visceral_pleura	http://www.ihtsdo.org/snomed#Structure_of_right_visceral_pleura	>	0.46	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Body_of_third_rib	http://www.ihtsdo.org/snomed#Structure_of_shaft_of_third_rib	=	0.42	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cavity_of_laryngeal_saccule	http://www.ihtsdo.org/snomed#Structure_of_ventricle_of_larynx	>	0.05	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Posterior_wall_of_nasopharynx	http://www.ihtsdo.org/snomed#Structure_of_posterior_wall_of_nasopharynx	>	0.47	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sixth_thoracic_spinal_ganglion	http://www.ihtsdo.org/snomed#T6_spinal_ganglion	=	0.41	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lower_limb	http://www.ihtsdo.org/snomed#Lower_limb_structure	>	0.44	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sixth_thoracic_vertebral_arch	http://www.ihtsdo.org/snomed#Structure_of_arch_of_sixth_thoracic_vertebra	=	0.47	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cervical_vertebra	http://www.ihtsdo.org/snomed#Bone_structure_of_cervical_vertebra	>	0.39	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_palatine_glands	http://www.ihtsdo.org/snomed#Palatine_gland	=	0.56	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Non_articular_part_of_tubercle_of_second_rib	http://www.ihtsdo.org/snomed#Structure_of_non_articular_part_of_tubercle_of_second_rib	=	0.51	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Surface_of_left_thigh	http://www.ihtsdo.org/snomed#Structure_of_left_femoral_region	>	0.17	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nasomaxillary_suture	http://www.ihtsdo.org/snomed#Structure_of_nasomaxillary_suture_of_skull	=	0.53	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Branch_of_facial_nerve	http://www.ihtsdo.org/snomed#Branch_of_facial_nerve	=	0.63	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Splenic_vein	http://www.ihtsdo.org/snomed#Structure_of_splenic_vein	=	0.42	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hair	http://www.ihtsdo.org/snomed#Hair_structure	=	0.43	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Terminal_bronchiole	http://www.ihtsdo.org/snomed#Structure_of_terminal_bronchiole	=	0.48	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_anal_valves	http://www.ihtsdo.org/snomed#Structure_of_anal_valves	>	0.35	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#White_pulp_of_spleen	http://www.ihtsdo.org/snomed#Lymphatic_follicle_of_spleen	>	0.06	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Subdivision_of_abdomen	http://www.ihtsdo.org/snomed#Entire_subregion_of_abdomen	=	0.39	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_upper_lateral_primary_incisor_tooth	http://www.ihtsdo.org/snomed#Structure_of_deciduous_maxillary_left_lateral_incisor_tooth	=	0.38	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Elastic_tissue	http://www.ihtsdo.org/snomed#Elastic_tissue	=	0.68	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Transverse_foramen_of_axis	http://www.ihtsdo.org/snomed#Foramen_transversarium_of_axis	=	0.59	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Patellofemoral_joint	http://www.ihtsdo.org/snomed#Structure_of_patellofemoral_joint	=	0.45	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_iliac_fossa	http://www.ihtsdo.org/snomed#Right_iliac_fossa	>	0.58	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Frontal_nerve	http://www.ihtsdo.org/snomed#Structure_of_frontal_nerve	=	0.47	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superficial_lymphatic_vessel_of_thorax	http://www.ihtsdo.org/snomed#Structure_of_superficial_lymphatic_vessel_of_thorax	=	0.53	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Collagen	http://www.ihtsdo.org/snomed#Collagen_product	=	0.41	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Branch_of_brachial_artery	http://www.ihtsdo.org/snomed#Branch_of_brachial_artery	=	0.56	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Oligodendroglia	http://www.ihtsdo.org/snomed#Oligodendrocyte	=	0.51	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lumbar_sympathetic_trunk	http://www.ihtsdo.org/snomed#Lumbar_sympathetic_trunk	=	0.59	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Zonular_space	http://www.ihtsdo.org/snomed#Structure_of_zonular_spaces	>	0.41	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Musculoskeletal_system	http://www.ihtsdo.org/snomed#Musculoskeletal_system_subdivision	=	0.5	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mammotropin	http://www.ihtsdo.org/snomed#Prolactin	=	0.03	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tubercle_of_sixth_rib	http://www.ihtsdo.org/snomed#Tubercle_of_sixth_rib_structure	=	0.5	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gastrocolic_ligament	http://www.ihtsdo.org/snomed#Structure_of_gastrocolic_ligament	>	0.44	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Skin_of_upper_trunk	http://www.ihtsdo.org/snomed#Skin_structure_of_upper_trunk	=	0.48	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vaginal_artery	http://www.ihtsdo.org/snomed#Structure_of_vaginal_artery	=	0.42	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_branch_of_obturator_nerve	http://www.ihtsdo.org/snomed#Structure_of_obturator_nerve_anterior_branch	=	0.52	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Medial_surface_of_finger	http://www.ihtsdo.org/snomed#Structure_of_medial_surface_of_finger	>	0.56	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Left_atrium	http://www.ihtsdo.org/snomed#Left_sided_atrium	>	0.52	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pericardial_artery	http://www.ihtsdo.org/snomed#Structure_of_pericardial_artery	=	0.44	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fundus_of_uterus	http://www.ihtsdo.org/snomed#Structure_of_fundus_uteri	>	0.38	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interosseous_nerve_of_leg	http://www.ihtsdo.org/snomed#Structure_of_interosseous_crural_nerve	=	0.44	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Psoas_major	http://www.ihtsdo.org/snomed#Structure_of_psoas_major_muscle	=	0.41	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Proximal_epiphysis_of_phalanx_of_middle_finger	http://www.ihtsdo.org/snomed#Base_of_middle_phalanx_of_finger	=	0.64	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Proximal_epiphysis_of_phalanx_of_second_toe	http://www.ihtsdo.org/snomed#Structure_of_base_of_phalanx_of_second_toe	=	0.51	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cavity_of_pharynx	http://www.ihtsdo.org/snomed#Structure_of_pharyngeal_cavity	>	0.43	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Metatarsophalangeal_joint_of_second_toe	http://www.ihtsdo.org/snomed#Metatarsophalangeal_joint_structure_of_second_toe	=	0.56	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Subtendinous_bursa_of_tibialis_anterior	http://www.ihtsdo.org/snomed#Structure_of_subtendinous_bursa_of_anterior_tibial_muscle	=	0.48	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hyponychium	http://www.ihtsdo.org/snomed#Structure_of_hyponychium	=	0.44	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Tenth_costochondral_joint	http://www.ihtsdo.org/snomed#Tenth_costochondral_junction	=	0.51	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dorsal_metatarsal_artery	http://www.ihtsdo.org/snomed#Structure_of_dorsal_metatarsal_artery	=	0.5	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Eleventh_posterior_intercostal_artery	http://www.ihtsdo.org/snomed#Eleventh_posterior_intercostal_artery	=	0.61	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Genu_of_internal_capsule	http://www.ihtsdo.org/snomed#Structure_of_genu_of_internal_capsule	>	0.45	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Major_duodenal_papilla	http://www.ihtsdo.org/snomed#Greater_duodenal_papilla_structure	>	0.49	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inferior_epigastric_vein	http://www.ihtsdo.org/snomed#Structure_of_inferior_epigastric_vein	=	0.45	CLS
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Right_frontal_sinus	http://www.ihtsdo.org/snomed#Right_frontal_sinus_structure	>	0.52	CLS
