http://mouse.owl#MA_0002684|http://human.owl#NCI_C32658
http://mouse.owl#MA_0001249|http://human.owl#NCI_C33075
http://mouse.owl#MA_0001221|http://human.owl#NCI_C33748
http://mouse.owl#MA_0001615|http://human.owl#NCI_C12262
http://mouse.owl#MA_0002234|http://human.owl#NCI_C53050
http://mouse.owl#MA_0002390|http://human.owl#NCI_C33743
http://mouse.owl#MA_0000451|http://human.owl#NCI_C32497
http://mouse.owl#MA_0001460|http://human.owl#NCI_C33627
http://mouse.owl#MA_0002434|http://human.owl#NCI_C12909
http://mouse.owl#MA_0000777|http://human.owl#NCI_C33791
http://mouse.owl#MA_0001095|http://human.owl#NCI_C12758
http://mouse.owl#MA_0001836|http://human.owl#NCI_C49212
http://mouse.owl#MA_0000470|http://human.owl#NCI_C32742
http://mouse.owl#MA_0000813|http://human.owl#NCI_C12349
http://mouse.owl#MA_0000789|http://human.owl#NCI_C32296
http://mouse.owl#MA_0000702|http://human.owl#NCI_C49191
http://mouse.owl#MA_0001454|http://human.owl#NCI_C33869
http://mouse.owl#MA_0000172|http://human.owl#NCI_C12457
http://mouse.owl#MA_0000060|http://human.owl#NCI_C12679
http://mouse.owl#MA_0000756|http://human.owl#NCI_C12992
http://mouse.owl#MA_0000796|http://human.owl#NCI_C12299
http://mouse.owl#MA_0001338|http://human.owl#NCI_C33139
http://mouse.owl#MA_0001730|http://human.owl#NCI_C49313
http://mouse.owl#MA_0001320|http://human.owl#NCI_C33178
http://mouse.owl#MA_0001552|http://human.owl#NCI_C33565
http://mouse.owl#MA_0000004|http://human.owl#NCI_C13041
http://mouse.owl#MA_0000206|http://human.owl#NCI_C12442
http://mouse.owl#MA_0002487|http://human.owl#NCI_C33603
http://mouse.owl#MA_0000205|http://human.owl#NCI_C12442
http://mouse.owl#MA_0000237|http://human.owl#NCI_C12499
http://mouse.owl#MA_0001841|http://human.owl#NCI_C49210
http://mouse.owl#MA_0001633|http://human.owl#NCI_C49228
http://mouse.owl#MA_0002420|http://human.owl#NCI_C12725
http://mouse.owl#MA_0000398|http://human.owl#NCI_C32492
http://mouse.owl#MA_0001616|http://human.owl#NCI_C12261
http://mouse.owl#MA_0000768|http://human.owl#NCI_C33771
http://mouse.owl#MA_0002554|http://human.owl#NCI_C33340
http://mouse.owl#MA_0002748|http://human.owl#NCI_C13082
http://mouse.owl#MA_0000014|http://human.owl#NCI_C12907
http://mouse.owl#MA_0001771|http://human.owl#NCI_C12867
http://mouse.owl#MA_0000369|http://human.owl#NCI_C12927
http://mouse.owl#MA_0001355|http://human.owl#NCI_C32414
http://mouse.owl#MA_0002683|http://human.owl#NCI_C32656
http://mouse.owl#MA_0002302|http://human.owl#NCI_C53172
http://mouse.owl#MA_0001729|http://human.owl#NCI_C49312
http://mouse.owl#MA_0000388|http://human.owl#NCI_C12598
http://mouse.owl#MA_0002723|http://human.owl#NCI_C32743
http://mouse.owl#MA_0000166|http://human.owl#NCI_C12437
http://mouse.owl#MA_0000341|http://human.owl#NCI_C12421
http://mouse.owl#MA_0001100|http://human.owl#NCI_C12806
http://mouse.owl#MA_0002677|http://human.owl#NCI_C48257
http://mouse.owl#MA_0000333|http://human.owl#NCI_C12379
http://mouse.owl#MA_0000170|http://human.owl#NCI_C12455
http://mouse.owl#MA_0001914|http://human.owl#NCI_C52844
http://mouse.owl#MA_0001659|http://human.owl#NCI_C32683
http://mouse.owl#MA_0001269|http://human.owl#NCI_C32315
http://mouse.owl#MA_0002655|http://human.owl#NCI_C12884
http://mouse.owl#MA_0002127|http://human.owl#NCI_C33665
http://mouse.owl#MA_0001073|http://human.owl#NCI_C12897
http://mouse.owl#MA_0001546|http://human.owl#NCI_C32929
http://mouse.owl#MA_0000251|http://human.owl#NCI_C33528
http://mouse.owl#MA_0001326|http://human.owl#NCI_C33205
http://mouse.owl#MA_0001251|http://human.owl#NCI_C49482
http://mouse.owl#MA_0000901|http://human.owl#NCI_C32653
http://mouse.owl#MA_0002688|http://human.owl#NCI_C32926
http://mouse.owl#MA_0001253|http://human.owl#NCI_C49482
http://mouse.owl#MA_0002225|http://human.owl#NCI_C33666
http://mouse.owl#MA_0000026|http://human.owl#NCI_C12742
http://mouse.owl#MA_0000417|http://human.owl#NCI_C32056
http://mouse.owl#MA_0002062|http://human.owl#NCI_C33661
http://mouse.owl#MA_0000323|http://human.owl#NCI_C12378
http://mouse.owl#MA_0001347|http://human.owl#NCI_C33121
http://mouse.owl#MA_0001831|http://human.owl#NCI_C49210
http://mouse.owl#MA_0001039|http://human.owl#NCI_C12899
http://mouse.owl#MA_0001624|http://human.owl#NCI_C12259
http://mouse.owl#MA_0002131|http://human.owl#NCI_C12879
http://mouse.owl#MA_0000436|http://human.owl#NCI_C12683
http://mouse.owl#MA_0001032|http://human.owl#NCI_C12821
http://mouse.owl#MA_0002324|http://human.owl#NCI_C32824
http://mouse.owl#MA_0002053|http://human.owl#NCI_C33661
http://mouse.owl#MA_0000255|http://human.owl#NCI_C12500
http://mouse.owl#MA_0001982|http://human.owl#NCI_C52941
http://mouse.owl#MA_0000186|http://human.owl#NCI_C49136
http://mouse.owl#MA_0001567|http://human.owl#NCI_C49222
http://mouse.owl#MA_0001676|http://human.owl#NCI_C32154
http://mouse.owl#MA_0000288|http://human.owl#NCI_C12759
http://mouse.owl#MA_0001289|http://human.owl#NCI_C28381
http://mouse.owl#MA_0000152|http://human.owl#NCI_C12701
http://mouse.owl#MA_0001679|http://human.owl#NCI_C32154
http://mouse.owl#MA_0000259|http://human.owl#NCI_C12292
http://mouse.owl#MA_0000279|http://human.owl#NCI_C13177
http://mouse.owl#MA_0001771|http://human.owl#NCI_C32053
http://mouse.owl#MA_0000459|http://human.owl#NCI_C33548
http://mouse.owl#MA_0002519|http://human.owl#NCI_C32661
http://mouse.owl#MA_0001835|http://human.owl#NCI_C49209
http://mouse.owl#MA_0000183|http://human.owl#NCI_C12351
http://mouse.owl#MA_0002680|http://human.owl#NCI_C32538
http://mouse.owl#MA_0000810|http://human.owl#NCI_C49333
http://mouse.owl#MA_0001611|http://human.owl#NCI_C12848
http://mouse.owl#MA_0001596|http://human.owl#NCI_C49301
http://mouse.owl#MA_0000077|http://human.owl#NCI_C13004
http://mouse.owl#MA_0000076|http://human.owl#NCI_C13004
http://mouse.owl#MA_0001543|http://human.owl#NCI_C12385
http://mouse.owl#MA_0000704|http://human.owl#NCI_C49330
http://mouse.owl#MA_0001757|http://human.owl#NCI_C32933
http://mouse.owl#MA_0001756|http://human.owl#NCI_C32933
http://mouse.owl#MA_0000045|http://human.owl#NCI_C32884
http://mouse.owl#MA_0001860|http://human.owl#NCI_C49307
http://mouse.owl#MA_0001547|http://human.owl#NCI_C32931
http://mouse.owl#MA_0001106|http://human.owl#NCI_C12812
http://mouse.owl#MA_0002325|http://human.owl#NCI_C32561
http://mouse.owl#MA_0000792|http://human.owl#NCI_C12937
http://mouse.owl#MA_0001280|http://human.owl#NCI_C32945
http://mouse.owl#MA_0000941|http://human.owl#NCI_C12353
http://mouse.owl#MA_0002685|http://human.owl#NCI_C32663
http://mouse.owl#MA_0001522|http://human.owl#NCI_C25763
http://mouse.owl#MA_0001521|http://human.owl#NCI_C25763
http://mouse.owl#MA_0001012|http://human.owl#NCI_C32337
http://mouse.owl#MA_0001591|http://human.owl#NCI_C13147
http://mouse.owl#MA_0002027|http://human.owl#NCI_C32436
http://mouse.owl#MA_0001395|http://human.owl#NCI_C52786
http://mouse.owl#MA_0002686|http://human.owl#NCI_C33568
http://mouse.owl#MA_0001093|http://human.owl#NCI_C12723
http://mouse.owl#MA_0002063|http://human.owl#NCI_C33581
http://mouse.owl#MA_0001832|http://human.owl#NCI_C49208
http://mouse.owl#MA_0001349|http://human.owl#NCI_C33162
http://mouse.owl#MA_0000854|http://human.owl#NCI_C33923
http://mouse.owl#MA_0001539|http://human.owl#NCI_C49243
http://mouse.owl#MA_0000461|http://human.owl#NCI_C33894
http://mouse.owl#MA_0001029|http://human.owl#NCI_C33140
http://mouse.owl#MA_0000044|http://human.owl#NCI_C32622
http://mouse.owl#MA_0002321|http://human.owl#NCI_C32764
http://mouse.owl#MA_0001505|http://human.owl#NCI_C32890
http://mouse.owl#MA_0000460|http://human.owl#NCI_C33894
http://mouse.owl#MA_0002689|http://human.owl#NCI_C32928
http://mouse.owl#MA_0000453|http://human.owl#NCI_C33106
http://mouse.owl#MA_0001163|http://human.owl#NCI_C52828
http://mouse.owl#MA_0001220|http://human.owl#NCI_C33611
http://mouse.owl#MA_0001097|http://human.owl#NCI_C12761
http://mouse.owl#MA_0002516|http://human.owl#NCI_C13270
http://mouse.owl#MA_0001537|http://human.owl#NCI_C49241
http://mouse.owl#MA_0002664|http://human.owl#NCI_C38669
http://mouse.owl#MA_0002560|http://human.owl#NCI_C12260
http://mouse.owl#MA_0000338|http://human.owl#NCI_C12263
http://mouse.owl#MA_0002398|http://human.owl#NCI_C33809
http://mouse.owl#MA_0001312|http://human.owl#NCI_C32809
http://mouse.owl#MA_0001863|http://human.owl#NCI_C49306
http://mouse.owl#MA_0002070|http://human.owl#NCI_C33826
http://mouse.owl#MA_0000127|http://human.owl#NCI_C12608
http://mouse.owl#MA_0002606|http://human.owl#NCI_C32685
http://mouse.owl#MA_0001311|http://human.owl#NCI_C32808
http://mouse.owl#MA_0000113|http://human.owl#NCI_C13046
http://mouse.owl#MA_0000175|http://human.owl#NCI_C12398
http://mouse.owl#MA_0002663|http://human.owl#NCI_C38668
http://mouse.owl#MA_0001036|http://human.owl#NCI_C32475
http://mouse.owl#MA_0000532|http://human.owl#NCI_C33287
http://mouse.owl#MA_0002672|http://human.owl#NCI_C33040
http://mouse.owl#MA_0000858|http://human.owl#NCI_C32228
http://mouse.owl#MA_0001709|http://human.owl#NCI_C32692
http://mouse.owl#MA_0001695|http://human.owl#NCI_C48940
http://mouse.owl#MA_0002690|http://human.owl#NCI_C32930
http://mouse.owl#MA_0002392|http://human.owl#NCI_C33750
http://mouse.owl#MA_0001245|http://human.owl#NCI_C33652
http://mouse.owl#MA_0001858|http://human.owl#NCI_C49305
http://mouse.owl#MA_0000115|http://human.owl#NCI_C13045
http://mouse.owl#MA_0002474|http://human.owl#NCI_C12421
http://mouse.owl#MA_0001165|http://human.owl#NCI_C52827
http://mouse.owl#MA_0001534|http://human.owl#NCI_C32833
http://mouse.owl#MA_0001536|http://human.owl#NCI_C49240
http://mouse.owl#MA_0002395|http://human.owl#NCI_C53079
http://mouse.owl#MA_0001769|http://human.owl#NCI_C32934
http://mouse.owl#MA_0001787|http://human.owl#NCI_C49279
http://mouse.owl#MA_0001562|http://human.owl#NCI_C33572
http://mouse.owl#MA_0002687|http://human.owl#NCI_C33570
http://mouse.owl#MA_0001276|http://human.owl#NCI_C32783
http://mouse.owl#MA_0001176|http://human.owl#NCI_C32825
http://mouse.owl#MA_0000905|http://human.owl#NCI_C12352
http://mouse.owl#MA_0001028|http://human.owl#NCI_C12807
http://mouse.owl#MA_0001029|http://human.owl#NCI_C12807
http://mouse.owl#MA_0000463|http://human.owl#NCI_C32078
http://mouse.owl#MA_0001358|http://human.owl#NCI_C12809
http://mouse.owl#MA_0002306|http://human.owl#NCI_C32666
http://mouse.owl#MA_0000385|http://human.owl#NCI_C12403
http://mouse.owl#MA_0001770|http://human.owl#NCI_C32934
http://mouse.owl#MA_0002435|http://human.owl#NCI_C12746
http://mouse.owl#MA_0002559|http://human.owl#NCI_C12258
http://mouse.owl#MA_0001096|http://human.owl#NCI_C12759
http://mouse.owl#MA_0000348|http://human.owl#NCI_C12506
http://mouse.owl#MA_0000193|http://human.owl#NCI_C33204
http://mouse.owl#MA_0002185|http://human.owl#NCI_C53057
http://mouse.owl#MA_0001289|http://human.owl#NCI_C33586
http://mouse.owl#MA_0002674|http://human.owl#NCI_C33773
http://mouse.owl#MA_0000742|http://human.owl#NCI_C49586
http://mouse.owl#MA_0000316|http://human.owl#NCI_C12789
http://mouse.owl#MA_0001277|http://human.owl#NCI_C33688
http://mouse.owl#MA_0001596|http://human.owl#NCI_C52707
http://mouse.owl#MA_0001105|http://human.owl#NCI_C12808
http://mouse.owl#MA_0000343|http://human.owl#NCI_C12220
http://mouse.owl#MA_0000432|http://human.owl#NCI_C12425
http://mouse.owl#MA_0001388|http://human.owl#NCI_C12864
http://mouse.owl#MA_0001558|http://human.owl#NCI_C33571
http://mouse.owl#MA_0001189|http://human.owl#NCI_C32804
http://mouse.owl#MA_0000776|http://human.owl#NCI_C49788
http://mouse.owl#MA_0000995|http://human.owl#NCI_C49141
http://mouse.owl#MA_0002267|http://human.owl#NCI_C53039
http://mouse.owl#MA_0000730|http://human.owl#NCI_C48257
http://mouse.owl#MA_0001554|http://human.owl#NCI_C49297
http://mouse.owl#MA_0000762|http://human.owl#NCI_C12993
http://mouse.owl#MA_0001734|http://human.owl#NCI_C49220
http://mouse.owl#MA_0000315|http://human.owl#NCI_C52769
http://mouse.owl#MA_0001342|http://human.owl#NCI_C12856
http://mouse.owl#MA_0001665|http://human.owl#NCI_C49479
http://mouse.owl#MA_0001630|http://human.owl#NCI_C12677
http://mouse.owl#MA_0001669|http://human.owl#NCI_C49479
http://mouse.owl#MA_0002497|http://human.owl#NCI_C33309
http://mouse.owl#MA_0000751|http://human.owl#NCI_C49260
http://mouse.owl#MA_0000092|http://human.owl#NCI_C12871
http://mouse.owl#MA_0002416|http://human.owl#NCI_C12998
http://mouse.owl#MA_0000025|http://human.owl#NCI_C12671
http://mouse.owl#MA_0000093|http://human.owl#NCI_C12870
http://mouse.owl#MA_0002693|http://human.owl#NCI_C12386
http://mouse.owl#MA_0000277|http://human.owl#NCI_C33166
http://mouse.owl#MA_0002283|http://human.owl#NCI_C32397
http://mouse.owl#MA_0001109|http://human.owl#NCI_C12996
http://mouse.owl#MA_0002636|http://human.owl#NCI_C12413
http://mouse.owl#MA_0000279|http://human.owl#NCI_C33470
http://mouse.owl#MA_0000371|http://human.owl#NCI_C32344
http://mouse.owl#MA_0001710|http://human.owl#NCI_C33400
http://mouse.owl#MA_0000049|http://human.owl#NCI_C33107
http://mouse.owl#MA_0002695|http://human.owl#NCI_C32931
http://mouse.owl#MA_0001207|http://human.owl#NCI_C33695
http://mouse.owl#MA_0000993|http://human.owl#NCI_C49138
http://mouse.owl#MA_0001584|http://human.owl#NCI_C33249
http://mouse.owl#MA_0002151|http://human.owl#NCI_C52697
http://mouse.owl#MA_0001542|http://human.owl#NCI_C12268
http://mouse.owl#MA_0002198|http://human.owl#NCI_C33343
http://mouse.owl#MA_0000188|http://human.owl#NCI_C12446
http://mouse.owl#MA_0001036|http://human.owl#NCI_C12934
http://mouse.owl#MA_0002464|http://human.owl#NCI_C12307
http://mouse.owl#MA_0002139|http://human.owl#NCI_C32847
http://mouse.owl#MA_0000753|http://human.owl#NCI_C33598
http://mouse.owl#MA_0000720|http://human.owl#NCI_C12945
http://mouse.owl#MA_0000050|http://human.owl#NCI_C33734
http://mouse.owl#MA_0001131|http://human.owl#NCI_C49798
http://mouse.owl#MA_0002555|http://human.owl#NCI_C12854
http://mouse.owl#MA_0000340|http://human.owl#NCI_C12388
http://mouse.owl#MA_0001087|http://human.owl#NCI_C12665
http://mouse.owl#MA_0001854|http://human.owl#NCI_C49302
http://mouse.owl#MA_0000996|http://human.owl#NCI_C49139
http://mouse.owl#MA_0000795|http://human.owl#NCI_C12370
http://mouse.owl#MA_0002288|http://human.owl#NCI_C32462
http://mouse.owl#MA_0001983|http://human.owl#NCI_C33581
http://mouse.owl#MA_0002026|http://human.owl#NCI_C33693
http://mouse.owl#MA_0000007|http://human.owl#NCI_C12429
http://mouse.owl#MA_0002284|http://human.owl#NCI_C32404
http://mouse.owl#MA_0000099|http://human.owl#NCI_C13005
http://mouse.owl#MA_0002150|http://human.owl#NCI_C52696
http://mouse.owl#MA_0002280|http://human.owl#NCI_C33672
http://mouse.owl#MA_0000162|http://human.owl#NCI_C32711
http://mouse.owl#MA_0000339|http://human.owl#NCI_C12387
http://mouse.owl#MA_0001748|http://human.owl#NCI_C49296
http://mouse.owl#MA_0001720|http://human.owl#NCI_C32415
http://mouse.owl#MA_0000773|http://human.owl#NCI_C38516
http://mouse.owl#MA_0000902|http://human.owl#NCI_C33142
http://mouse.owl#MA_0001630|http://human.owl#NCI_C32573
http://mouse.owl#MA_0000037|http://human.owl#NCI_C32712
http://mouse.owl#MA_0001459|http://human.owl#NCI_C12366
http://mouse.owl#MA_0001524|http://human.owl#NCI_C12736
http://mouse.owl#MA_0001711|http://human.owl#NCI_C32676
http://mouse.owl#MA_0001633|http://human.owl#NCI_C48940
http://mouse.owl#MA_0002314|http://human.owl#NCI_C52703
http://mouse.owl#MA_0002509|http://human.owl#NCI_C13234
http://mouse.owl#MA_0002743|http://human.owl#NCI_C33356
http://mouse.owl#MA_0000715|http://human.owl#NCI_C49321
http://mouse.owl#MA_0000050|http://human.owl#NCI_C33737
http://mouse.owl#MA_0002602|http://human.owl#NCI_C32572
http://mouse.owl#MA_0002667|http://human.owl#NCI_C38671
http://mouse.owl#MA_0001310|http://human.owl#NCI_C32652
http://mouse.owl#MA_0001288|http://human.owl#NCI_C32463
http://mouse.owl#MA_0002515|http://human.owl#NCI_C32875
http://mouse.owl#MA_0001670|http://human.owl#NCI_C33417
http://mouse.owl#MA_0000433|http://human.owl#NCI_C12469
http://mouse.owl#MA_0000913|http://human.owl#NCI_C12355
http://mouse.owl#MA_0002666|http://human.owl#NCI_C38670
http://mouse.owl#MA_0002283|http://human.owl#NCI_C32398
http://mouse.owl#MA_0002684|http://human.owl#NCI_C33149
http://mouse.owl#MA_0001651|http://human.owl#NCI_C32387
http://mouse.owl#MA_0002269|http://human.owl#NCI_C32200
http://mouse.owl#MA_0002284|http://human.owl#NCI_C32402
http://mouse.owl#MA_0000710|http://human.owl#NCI_C32213
http://mouse.owl#MA_0000774|http://human.owl#NCI_C33318
http://mouse.owl#MA_0000185|http://human.owl#NCI_C12443
http://mouse.owl#MA_0001541|http://human.owl#NCI_C12265
http://mouse.owl#MA_0000065|http://human.owl#NCI_C12685
http://mouse.owl#MA_0001669|http://human.owl#NCI_C33417
http://mouse.owl#MA_0000075|http://human.owl#NCI_C12868
http://mouse.owl#MA_0000337|http://human.owl#NCI_C12386
http://mouse.owl#MA_0000475|http://human.owl#NCI_C32124
http://mouse.owl#MA_0002696|http://human.owl#NCI_C33573
http://mouse.owl#MA_0002665|http://human.owl#NCI_C43630
http://mouse.owl#MA_0001351|http://human.owl#NCI_C52799
