http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fissure|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Fissure
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Non_nucleated_cell|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nucleated_Red_Blood_Cell
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Common_hepatic_duct|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hepatic_Duct
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Transitional_cell|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Transitional_Cell
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vocalis|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vocalis_Muscle
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Main_submandibular_duct|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Submandibular_Duct
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_limiting_lamina_of_cornea|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bowman_s_Membrane
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Alimentary_system|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Digestive_System
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Crest|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ridge
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dorsal_metatarsal_vein|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dorsal_Metatarsal_Vein
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lesser_omentum|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Omentum
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Trochlear_nerve|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Trochlear_Nerve
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Second_sacral_vertebra|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#S2_Vertebra
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Eotaxin|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Small_Inducible_Cytokine-A11
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Muscle_layer_of_small_intestine|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Small_Intestinal_Muscular_Coat
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_vesical_artery|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superior_Vesical_Artery
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Intercostal_muscle|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Intercostal_Muscle
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Celiac_artery|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Coeliac_Artery
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_lentiform_nuclei|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lentiform_Nucleus
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Smooth_muscle_tissue_of_prostate|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Prostatic_Muscular_Tissue
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mesenchymal_cell|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mesenchymal_Stem_Cell
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Middle_ear|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Middle_Ear
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Internal_thoracic_vein|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Internal_Thoracic_Vein
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Interleukin
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Caudate_lobe_of_liver|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lobus_Caudatus
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Paranasal_sinus|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Paranasal_Sinus
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cecum|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cecum
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Circular_sulcus_of_insula|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Circular_Sulcus
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cisterna_chyli|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Chyle_Cistern
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Parafollicular_cell_of_thyroid_gland|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Parafollicular_Cell
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_colliculus|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anterior_Quadrigeminal_Body
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dopaminergic_neuron|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dopaminergic_Cell
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_9|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interleukin-9
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Navicular_bone_of_foot|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Navicular_Bone
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hippocampus|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cornu_Ammonis
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thoracic_vertebral_column|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thoracic_Spine
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nipple|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nipple
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Secretory_cell|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cellular_Secretion
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_10|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interleukin-10
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Apex_of_lung_viewed_anatomically|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Apex_of_the_Lung
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Celiac_lymph_node|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Celiac_Lymph_Node
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Loose_connective_tissue|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Loose_Connective_Tissue
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Greater_vestibular_gland|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bartholin_s_Gland
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_13|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#IL13_Gene
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Carpal_bone|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Carpus_Bone
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Norepinephrine|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Norepinephrine_Base
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Internal_pyramidal_layer_of_cerebral_cortex|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ganglionic_Layer
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Flatus|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Flatus
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#T_lymphoblast|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#B-Lymphoblast
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Scaphoid|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Scaphoid_Bone
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Luteotropin_releasing_factor|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gonadotrophin_Releasing_Hormone
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Elbow_joint|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Elbow_Joint
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acinar_cell|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acinar_Cell
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Paranasal_sinus|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Paranasal_Sinus_Retired
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dilatator_pupillae|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dilator_Pupillae_Muscle
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Median_lobe_of_prostate|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Middle_Lobe_of_the_Prostate
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Subdivision_of_inferior_mesenteric_artery|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inferior_Mesenteric_Artery_Branch
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Special_sense_organ|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Organ_of_the_Special_Sense
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Broad_ligament_of_uterus|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Broad_Ligament
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Rod_cell|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Rod
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_thoracic_ganglia|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thoracic_Ganglion
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pharyngeal_tonsil|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tonsil
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Delta_cell|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Delta_Cell
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Segmentation|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Segment
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ground_substance|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cytoplasmic_Matrix
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_12|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interleukin-12
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lactiferous_terminal_ductal_lobular_unit|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Terminal_Ductal_Lobular_Unit
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lamina_of_cerebral_cortex|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cortical_Cell_Layer_of_the_Cerebral_Cortex
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Third_sacral_vertebra|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#S3_Vertebra
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Premolar_tooth|http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bicuspid_Tooth
