http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3252|http://purl.obolibrary.org/obo/DOID_5039|"Given two entities from different ontologies with their names and parent relationships, determine if these concepts are the same:

    1. Source Entity:
    All Entity names: {'Benign Granular Cell Tumor'}
    Parent Entity Namings: [{'Thing'}]

    2. Target Entity:
    All Entity names: {'myoblastoma', 'disease_ontology'}
    Parent Entity Namings: [{'Thing'}, {'disease'}, {'musculoskeletal system disease'}, {'musculoskeletal system benign neoplasm'}, {'disease of anatomical entity'}, {'organ system benign neoplasm'}, {'disease of cellular proliferation'}, {'benign neoplasm'}, {'muscle benign neoplasm'}]

    Response with True or False"
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C35321|http://purl.obolibrary.org/obo/DOID_1925|"Given two entities from different ontologies with their names and parent relationships, determine if these concepts are the same:

    1. Source Entity:
    All Entity names: {'Coffin-Siris Syndrome'}
    Parent Entity Namings: [{'Disease or Disorder'}, {'Thing'}, {'Disease, Disorder or Finding'}, {'Syndrome'}]

    2. Target Entity:
    All Entity names: {'OMIM mapping confirmed by DO. [SN].', 'Dwarfism-Onychodysplasia', 'disease_ontology', 'Short Stature-Onychodysplasia.', 'Fifth Digit Syndrome', 'Coffin-Siris syndrome'}
    Parent Entity Namings: [{'syndrome'}, {'genetic disease'}, {'Thing'}, {'disease'}]

    Response with True or False"
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4934|http://purl.obolibrary.org/obo/DOID_0060086|"Given two entities from different ontologies with their names and parent relationships, determine if these concepts are the same:

    1. Source Entity:
    All Entity names: {'Benign Female Reproductive System Neoplasm'}
    Parent Entity Namings: [{'Thing'}]

    2. Target Entity:
    All Entity names: {'disease_ontology', 'female reproductive organ benign neoplasm'}
    Parent Entity Namings: [{'Thing'}, {'disease'}, {'reproductive organ benign neoplasm'}, {'organ system benign neoplasm'}, {'disease of cellular proliferation'}, {'benign neoplasm'}]

    Response with True or False"
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3101|http://purl.obolibrary.org/obo/DOID_2214|"Given two entities from different ontologies with their names and parent relationships, determine if these concepts are the same:

    1. Source Entity:
    All Entity names: {'Genetic Disorder'}
    Parent Entity Namings: [{'Disease or Disorder'}, {'Thing'}, {'Disease, Disorder or Finding'}]

    2. Target Entity:
    All Entity names: {'disease_ontology', 'inherited blood coagulation disease'}
    Parent Entity Namings: [{'disease'}, {'hematopoietic system disease'}, {'blood coagulation disease'}, {'disease of anatomical entity'}, {'Thing'}]

    Response with True or False"
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C126691|http://purl.obolibrary.org/obo/DOID_0110633|"Given two entities from different ontologies with their names and parent relationships, determine if these concepts are the same:

    1. Source Entity:
    All Entity names: {'Rigid Spine Muscular Dystrophy 1'}
    Parent Entity Namings: [{'Non-Neoplastic Disorder by Special Category'}, {'Disorder by Site'}, {'Soft Tissue Disorder'}, {'Muscular Dystrophy'}, {'Non-Neoplastic Soft Tissue Disorder'}, {'Myopathy'}, {'Non-Neoplastic Musculoskeletal Disorder'}, {'Disease or Disorder'}, {'Rare Non-Neoplastic Disorder'}, {'Non-Neoplastic Muscle Disorder'}, {'Non-Neoplastic Connective and Soft Tissue Disorder'}, {'Musculoskeletal Disorder', 'Musculoskeletal System Disorder'}, {'Disease, Disorder or Finding'}, {'Non-Neoplastic Disorder by Site'}, {'Non-Neoplastic Disorder'}, {'Rare Disorder'}, {'Connective and Soft Tissue Disorder'}, {'Thing'}]

    2. Target Entity:
    All Entity names: {'classic MmD', 'classic multiminicore myopathy', 'SEPN1-related myopathy', 'congenital merosin-positive muscular dystrophy with early spine rigidity', 'classic multiminicore disease', 'severe classic form multiminicore disease', 'RSS', 'Eichsfeld type congenital muscular dystrophy', 'desmin-related myopathy with Mallory body-like inclusions', 'desmin-related myopathy with Mallory bodies', 'early-onset desmin-related myopathy', 'MDRS1', 'disease_ontology', 'rigid spine muscular dystrophy 1', 'severe classic form minicore myopathy', 'severe classic form multicore myopathy', 'rigid spine syndrome', 'RSMD1'}
    Parent Entity Namings: [{'congenital muscular dystrophy'}, {'disease'}, {'muscular dystrophy'}, {'musculoskeletal system disease'}, {'myopathy'}, {'muscle tissue disease'}, {'muscular disease'}, {'disease of anatomical entity'}, {'Thing'}]

    Response with True or False"
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C26931|http://purl.obolibrary.org/obo/DOID_14177|"Given two entities from different ontologies with their names and parent relationships, determine if these concepts are the same:

    1. Source Entity:
    All Entity names: {'Hypogammaglobulinemia'}
    Parent Entity Namings: [{'Disorder by Site'}, {'Disease or Disorder'}, {'Disease, Disorder or Finding'}, {'Syndrome'}, {'Immunodeficiency Syndrome'}, {'Immune System Disorder'}, {'Thing'}, {'Immune System and Related Disorders'}, {'Deficiency of Humoral Immunity'}]

    2. Target Entity:
    All Entity names: {'disease_ontology', 'congenital hypogammaglobulinemia'}
    Parent Entity Namings: [{'disease'}, {'B cell deficiency'}, {'primary immunodeficiency disease'}, {'disease of anatomical entity'}, {'Thing'}, {'immune system disease'}]

    Response with True or False"
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40025|http://purl.obolibrary.org/obo/DOID_5744|"Given two entities from different ontologies with their names and parent relationships, determine if these concepts are the same:

    1. Source Entity:
    All Entity names: {'Malignant Ovarian Serous Tumor'}
    Parent Entity Namings: [{'Thing'}]

    2. Target Entity:
    All Entity names: {'malignant ovarian serous tumor', 'ovary serous adenocarcinoma', 'disease_ontology'}
    Parent Entity Namings: [{'cystadenocarcinoma'}, {'disease'}, {'ovary adenocarcinoma'}, {'female reproductive organ cancer'}, {'reproductive organ cancer'}, {'ovarian carcinoma'}, {'adenocarcinoma'}, {'malignant ovarian surface epithelial-stromal neoplasm'}, {'carcinoma'}, {'cell type cancer'}, {'ovarian cancer'}, {'ovary epithelial cancer'}, {'serous cystadenocarcinoma'}, {'cancer'}, {'organ system cancer'}, {'disease of cellular proliferation'}, {'Thing'}]

    Response with True or False"
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97168|http://purl.obolibrary.org/obo/DOID_0050670|"Given two entities from different ontologies with their names and parent relationships, determine if these concepts are the same:

    1. Source Entity:
    All Entity names: {'Ataxic Cerebral Palsy'}
    Parent Entity Namings: [{'Non-Neoplastic Disorder by Special Category'}, {'Non-Neoplastic Central Nervous System Disorder'}, {'Disorder by Site'}, {'Cerebral Palsy'}, {'Degenerative Disorder'}, {'Central Nervous System Disorder'}, {'Non-Neoplastic Nervous System Disorder'}, {'Disease or Disorder'}, {'Disease, Disorder or Finding'}, {'Non-Neoplastic Disorder by Site'}, {'Central Nervous System Degenerative Disorder'}, {'Non-Neoplastic Disorder'}, {'Nervous System Disorder'}, {'Thing'}]

    2. Target Entity:
    All Entity names: {'ataxic cerebral palsy', 'disease_ontology', 'hypotonic cerebral palsy'}
    Parent Entity Namings: [{'disease'}, {'cerebral palsy'}, {'brain disease'}, {'central nervous system disease'}, {'nervous system disease'}, {'disease of anatomical entity'}, {'Thing'}]

    Response with True or False"
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85505|http://purl.obolibrary.org/obo/DOID_13078|"Given two entities from different ontologies with their names and parent relationships, determine if these concepts are the same:

    1. Source Entity:
    All Entity names: {'Mycetoma'}
    Parent Entity Namings: [{'Non-Neoplastic Disorder by Special Category'}, {'Disease or Disorder'}, {'Disease, Disorder or Finding'}, {'Non-Neoplastic Disorder'}, {'Infectious Disorder'}, {'Thing'}, {'Inflammatory Disorder'}]

    2. Target Entity:
    All Entity names: {'disease_ontology', 'maduromycosis', 'eumycetoma', 'eumycotic mycetoma'}
    Parent Entity Namings: [{'Thing'}, {'disease'}, {'fungal infectious disease'}, {'dermatomycosis'}, {'cutaneous mycosis'}, {'disease by infectious agent'}]

    Response with True or False"
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40033|http://purl.obolibrary.org/obo/DOID_6067|"Given two entities from different ontologies with their names and parent relationships, determine if these concepts are the same:

    1. Source Entity:
    All Entity names: {'Malignant Ovarian Mucinous Tumor'}
    Parent Entity Namings: [{'Thing'}]

    2. Target Entity:
    All Entity names: {'disease_ontology', 'malignant ovarian mucinous neoplasm', 'ovarian mucinous neoplasm'}
    Parent Entity Namings: [{'disease'}, {'female reproductive organ cancer'}, {'reproductive organ cancer'}, {'organ system cancer'}, {'ovarian cancer'}, {'ovary epithelial cancer'}, {'cancer'}, {'disease of cellular proliferation'}, {'Thing'}]

    Response with True or False"
