Source,Target,Prediction,Confidence
http://omim.org/entry/602014,http://www.orpha.net/ORDO/Orphanet_30924,False,1.0
http://omim.org/entry/610377,http://www.orpha.net/ORDO/Orphanet_29,True,1.0
http://www.omim.org/phenotypicSeries/PS200600,http://www.orpha.net/ORDO/Orphanet_932,False,1.0
http://omim.org/entry/610755,http://www.orpha.net/ORDO/Orphanet_276152,False,1.0
http://omim.org/entry/605479,http://www.orpha.net/ORDO/Orphanet_99961,True,1.0
http://omim.org/entry/613564,http://www.orpha.net/ORDO/Orphanet_261349,False,1.0
http://omim.org/entry/614018,http://www.orpha.net/ORDO/Orphanet_280620,True,1.0
http://omim.org/entry/311450,http://www.orpha.net/ORDO/Orphanet_2804,True,1.0
http://omim.org/entry/616354,http://www.orpha.net/ORDO/Orphanet_397709,False,1.0
http://omim.org/entry/604536,http://www.orpha.net/ORDO/Orphanet_158668,True,1.0
http://omim.org/entry/615179,http://www.orpha.net/ORDO/Orphanet_352745,True,1.0
http://omim.org/entry/614228,http://www.orpha.net/ORDO/Orphanet_284232,True,1.0
http://www.omim.org/phenotypicSeries/PS277400,http://www.orpha.net/ORDO/Orphanet_293355,False,1.0
http://omim.org/entry/304050,http://www.orpha.net/ORDO/Orphanet_50,True,1.0
http://omim.org/entry/612539,http://www.orpha.net/ORDO/Orphanet_171863,True,1.0
http://omim.org/entry/609313,http://www.orpha.net/ORDO/Orphanet_171851,True,1.0
http://omim.org/entry/607317,http://www.orpha.net/ORDO/Orphanet_95434,False,1.0
http://omim.org/entry/615785,http://www.orpha.net/ORDO/Orphanet_171723,False,1.0
http://www.omim.org/phenotypicSeries/PS270300,http://www.orpha.net/ORDO/Orphanet_817,False,1.0
http://omim.org/entry/616452,http://www.orpha.net/ORDO/Orphanet_464336,False,1.0
http://omim.org/entry/128101,http://www.orpha.net/ORDO/Orphanet_98805,False,1.0
http://omim.org/entry/616291,http://www.orpha.net/ORDO/Orphanet_448251,False,1.0
http://omim.org/entry/616430,http://www.orpha.net/ORDO/Orphanet_447954,True,1.0
