Source,Target,Prediction,Confidence
http://human.owl#NCI_C53050,http://mouse.owl#MA_0002234,False,0.9046480996678362
http://human.owl#NCI_C33748,http://mouse.owl#MA_0001221,True,0.9859345834114965
http://human.owl#NCI_C12262,http://mouse.owl#MA_0001615,False,0.8175736268078909
http://human.owl#NCI_C32497,http://mouse.owl#MA_0000451,False,0.99752716542212
http://human.owl#NCI_C33743,http://mouse.owl#MA_0002390,False,0.8175717993904731
http://human.owl#NCI_C12909,http://mouse.owl#MA_0002434,False,0.9859356191677364
http://human.owl#NCI_C33627,http://mouse.owl#MA_0001460,False,0.99999158136958
http://human.owl#NCI_C32658,http://mouse.owl#MA_0002684,False,0.7772955345687826
http://human.owl#NCI_C33791,http://mouse.owl#MA_0000777,True,0.9859353951210816
http://human.owl#NCI_C49212,http://mouse.owl#MA_0001836,False,0.9990885944370145
http://human.owl#NCI_C12758,http://mouse.owl#MA_0001095,False,0.9241406556544861
http://human.owl#NCI_C32742,http://mouse.owl#MA_0000470,False,0.9999720323248966
http://human.owl#NCI_C12349,http://mouse.owl#MA_0000813,True,0.777297990085145
http://human.owl#NCI_C32296,http://mouse.owl#MA_0000789,False,0.9999986143516758
http://human.owl#NCI_C49191,http://mouse.owl#MA_0000702,False,0.622457048138245
http://human.owl#NCI_C12457,http://mouse.owl#MA_0000172,True,0.7772966233345144
http://human.owl#NCI_C12679,http://mouse.owl#MA_0000060,False,0.962671782004694
http://human.owl#NCI_C33869,http://mouse.owl#MA_0001454,False,0.9820132017014266
http://human.owl#NCI_C33178,http://mouse.owl#MA_0001320,False,0.9820129712295457
http://human.owl#NCI_C33139,http://mouse.owl#MA_0001338,False,0.999998137537802
http://human.owl#NCI_C12992,http://mouse.owl#MA_0000756,True,0.9770215921547215
http://human.owl#NCI_C12442,http://mouse.owl#MA_0000206,False,0.9995691852097977
http://human.owl#NCI_C13041,http://mouse.owl#MA_0000004,False,0.9999721515254024
http://human.owl#NCI_C33565,http://mouse.owl#MA_0001552,False,0.731052565202021
http://human.owl#NCI_C33075,http://mouse.owl#MA_0001249,False,0.8807953275232729
http://human.owl#NCI_C12442,http://mouse.owl#MA_0000205,False,0.9998411699326909
http://human.owl#NCI_C33603,http://mouse.owl#MA_0002487,True,0.8807917313153703
http://human.owl#NCI_C12499,http://mouse.owl#MA_0000237,False,0.9890125191809928
http://human.owl#NCI_C49210,http://mouse.owl#MA_0001841,True,0.7310551142929802
http://human.owl#NCI_C49228,http://mouse.owl#MA_0001633,True,0.9706857897836031
http://human.owl#NCI_C12725,http://mouse.owl#MA_0002420,False,0.6224553414793476
http://human.owl#NCI_C32492,http://mouse.owl#MA_0000398,False,0.9994467627899424
http://human.owl#NCI_C12261,http://mouse.owl#MA_0001616,False,0.98901240128152
http://human.owl#NCI_C33771,http://mouse.owl#MA_0000768,False,0.9914220755480208
http://human.owl#NCI_C33340,http://mouse.owl#MA_0002554,False,0.7310565304584647
http://human.owl#NCI_C13082,http://mouse.owl#MA_0002748,False,0.9999828796127436
http://human.owl#NCI_C12907,http://mouse.owl#MA_0000014,False,0.9914220755480208
http://human.owl#NCI_C12867,http://mouse.owl#MA_0001771,False,0.9947796713873331
http://human.owl#NCI_C12927,http://mouse.owl#MA_0000369,True,0.880793385044188
http://human.owl#NCI_C32414,http://mouse.owl#MA_0001355,True,0.7772899981028054
http://human.owl#NCI_C12299,http://mouse.owl#MA_0000796,False,0.924139023819815
http://human.owl#NCI_C32656,http://mouse.owl#MA_0002683,True,0.817571482638536
http://human.owl#NCI_C49313,http://mouse.owl#MA_0001730,True,0.5621740564658332
http://human.owl#NCI_C53172,http://mouse.owl#MA_0002302,False,0.9980728690648153
http://human.owl#NCI_C12598,http://mouse.owl#MA_0000388,False,0.9399118862605431
http://human.owl#NCI_C49312,http://mouse.owl#MA_0001729,False,0.9947794342134056
http://human.owl#NCI_C32743,http://mouse.owl#MA_0002723,False,0.9999986143516758
http://human.owl#NCI_C12421,http://mouse.owl#MA_0000341,False,0.9999918197752665
http://human.owl#NCI_C12806,http://mouse.owl#MA_0001100,False,0.9626722266975462
http://human.owl#NCI_C48257,http://mouse.owl#MA_0002677,False,0.9997384599806582
http://human.owl#NCI_C52844,http://mouse.owl#MA_0001914,True,0.880793385044188
http://human.owl#NCI_C12455,http://mouse.owl#MA_0000170,False,0.9046493668175963
http://human.owl#NCI_C32683,http://mouse.owl#MA_0001659,False,0.9706868022883106
http://human.owl#NCI_C32315,http://mouse.owl#MA_0001269,False,0.9980728690648153
http://human.owl#NCI_C33665,http://mouse.owl#MA_0002127,False,0.9999249493054897
http://human.owl#NCI_C12897,http://mouse.owl#MA_0001073,True,0.9770206822328806
http://human.owl#NCI_C12884,http://mouse.owl#MA_0002655,False,0.9947796713873331
http://human.owl#NCI_C32929,http://mouse.owl#MA_0001546,False,0.9988302244702674
http://human.owl#NCI_C33205,http://mouse.owl#MA_0001326,False,0.9999989719621736
http://human.owl#NCI_C49482,http://mouse.owl#MA_0001251,True,0.9399119948053329
http://human.owl#NCI_C33528,http://mouse.owl#MA_0000251,False,0.9999828796127436
http://human.owl#NCI_C32653,http://mouse.owl#MA_0000901,False,0.9999957534718431
http://human.owl#NCI_C32926,http://mouse.owl#MA_0002688,False,0.9999946806438453
http://human.owl#NCI_C33666,http://mouse.owl#MA_0002225,True,0.8175715679178915
http://human.owl#NCI_C49482,http://mouse.owl#MA_0001253,False,0.5621745590888318
http://human.owl#NCI_C12742,http://mouse.owl#MA_0000026,False,0.9968270920910962
http://human.owl#NCI_C12378,http://mouse.owl#MA_0000323,False,0.9525735656997073
http://human.owl#NCI_C32056,http://mouse.owl#MA_0000417,False,0.9241401392507975
http://human.owl#NCI_C33661,http://mouse.owl#MA_0002062,False,0.9999989719621736
http://human.owl#NCI_C33121,http://mouse.owl#MA_0001347,False,0.9999976607241555
http://human.owl#NCI_C12259,http://mouse.owl#MA_0001624,True,0.4999977340763058
http://human.owl#NCI_C12899,http://mouse.owl#MA_0001039,True,0.9241388172586698
http://human.owl#NCI_C49210,http://mouse.owl#MA_0001831,True,0.9241384110218854
http://human.owl#NCI_C12879,http://mouse.owl#MA_0002131,False,0.9999828796127436
http://human.owl#NCI_C12437,http://mouse.owl#MA_0000166,False,0.9994468818751125
http://human.owl#NCI_C33661,http://mouse.owl#MA_0002053,False,0.9999932502087602
http://human.owl#NCI_C12821,http://mouse.owl#MA_0001032,False,0.9241395333375042
http://human.owl#NCI_C12683,http://mouse.owl#MA_0000436,False,0.9968268544290256
http://human.owl#NCI_C32824,http://mouse.owl#MA_0002324,False,0.924139939574782
http://human.owl#NCI_C12500,http://mouse.owl#MA_0000255,False,0.9859359717658536
http://human.owl#NCI_C52941,http://mouse.owl#MA_0001982,False,0.9994467627899424
http://human.owl#NCI_C49136,http://mouse.owl#MA_0000186,False,0.9999412791109633
http://human.owl#NCI_C12379,http://mouse.owl#MA_0000333,False,0.6791767128673701
http://human.owl#NCI_C49222,http://mouse.owl#MA_0001567,True,0.9968269734921458
http://human.owl#NCI_C12759,http://mouse.owl#MA_0000288,False,0.9959294292347572
http://human.owl#NCI_C32154,http://mouse.owl#MA_0001676,True,0.9968263828185222
http://human.owl#NCI_C12701,http://mouse.owl#MA_0000152,False,0.9992900850599707
http://human.owl#NCI_C28381,http://mouse.owl#MA_0001289,False,0.9999828796127436
http://human.owl#NCI_C32154,http://mouse.owl#MA_0001679,False,0.9999958726751765
http://human.owl#NCI_C12292,http://mouse.owl#MA_0000259,False,0.99592978540694
http://human.owl#NCI_C13177,http://mouse.owl#MA_0000279,False,0.998072988160571
http://human.owl#NCI_C32053,http://mouse.owl#MA_0001771,False,0.9990888326383259
http://human.owl#NCI_C33548,http://mouse.owl#MA_0000459,False,0.9626721119380808
http://human.owl#NCI_C32661,http://mouse.owl#MA_0002519,False,0.9820130864654794
http://human.owl#NCI_C49209,http://mouse.owl#MA_0001835,False,0.9999934886143899
http://human.owl#NCI_C12351,http://mouse.owl#MA_0000183,False,0.9999933694113405
http://human.owl#NCI_C32538,http://mouse.owl#MA_0002680,True,0.9975266899964694
http://human.owl#NCI_C49333,http://mouse.owl#MA_0000810,False,0.9890122824609718
http://human.owl#NCI_C12848,http://mouse.owl#MA_0001611,False,0.9997962419688495
http://human.owl#NCI_C49301,http://mouse.owl#MA_0001596,True,0.8519503228915782
http://human.owl#NCI_C13004,http://mouse.owl#MA_0000077,True,0.5621746931217074
http://human.owl#NCI_C12385,http://mouse.owl#MA_0001543,False,0.9770219324657078
http://human.owl#NCI_C13004,http://mouse.owl#MA_0000076,True,0.817571482638536
http://human.owl#NCI_C49330,http://mouse.owl#MA_0000704,False,0.9241387208634845
http://human.owl#NCI_C32884,http://mouse.owl#MA_0000045,False,0.9999412791109633
http://human.owl#NCI_C49307,http://mouse.owl#MA_0001860,False,0.9994468818751125
http://human.owl#NCI_C12812,http://mouse.owl#MA_0001106,False,0.9975270465076225
http://human.owl#NCI_C32933,http://mouse.owl#MA_0001757,False,0.9706872506835901
http://human.owl#NCI_C32931,http://mouse.owl#MA_0001547,False,0.9999720323248966
http://human.owl#NCI_C32561,http://mouse.owl#MA_0002325,False,0.5621742575149787
http://human.owl#NCI_C32933,http://mouse.owl#MA_0001756,False,0.939912414978831
http://human.owl#NCI_C32945,http://mouse.owl#MA_0001280,False,0.9859358551513582
http://human.owl#NCI_C12937,http://mouse.owl#MA_0000792,True,0.8175715679178915
http://human.owl#NCI_C32663,http://mouse.owl#MA_0002685,False,0.9399120998486898
http://human.owl#NCI_C12353,http://mouse.owl#MA_0000941,True,0.6224573820503158
http://human.owl#NCI_C52786,http://mouse.owl#MA_0001395,False,0.9999983759447105
http://human.owl#NCI_C32436,http://mouse.owl#MA_0002027,False,0.952572376915073
http://human.owl#NCI_C32337,http://mouse.owl#MA_0001012,False,0.9995691852097977
http://human.owl#NCI_C25763,http://mouse.owl#MA_0001522,False,0.9984985298165022
http://human.owl#NCI_C25763,http://mouse.owl#MA_0001521,False,0.9988302244702674
http://human.owl#NCI_C13147,http://mouse.owl#MA_0001591,False,0.999994799847051
http://human.owl#NCI_C12723,http://mouse.owl#MA_0001093,True,0.8519520494200039
http://human.owl#NCI_C33568,http://mouse.owl#MA_0002686,True,0.9859348111308602
http://human.owl#NCI_C33581,http://mouse.owl#MA_0002063,True,0.6224574562530225
http://human.owl#NCI_C49208,http://mouse.owl#MA_0001832,False,0.8175726765503238
http://human.owl#NCI_C33923,http://mouse.owl#MA_0000854,False,0.9999980183344259
http://human.owl#NCI_C33162,http://mouse.owl#MA_0001349,False,0.9947795528003623
http://human.owl#NCI_C49243,http://mouse.owl#MA_0001539,False,0.8175728349265083
http://human.owl#NCI_C33894,http://mouse.owl#MA_0000461,True,0.5621752962700429
http://human.owl#NCI_C32622,http://mouse.owl#MA_0000044,False,0.9999542716337786
http://human.owl#NCI_C33140,http://mouse.owl#MA_0001029,True,0.6791768140725944
http://human.owl#NCI_C32764,http://mouse.owl#MA_0002321,True,0.9770210225435499
http://human.owl#NCI_C32890,http://mouse.owl#MA_0001505,False,0.9968269734921458
http://human.owl#NCI_C33894,http://mouse.owl#MA_0000460,False,0.7772977121017712
http://human.owl#NCI_C32928,http://mouse.owl#MA_0002689,False,0.5621745590888318
http://human.owl#NCI_C33106,http://mouse.owl#MA_0000453,True,0.6224565843717773
http://human.owl#NCI_C52828,http://mouse.owl#MA_0001163,False,0.9999721515254024
http://human.owl#NCI_C33611,http://mouse.owl#MA_0001220,True,0.5621738554167595
http://human.owl#NCI_C12761,http://mouse.owl#MA_0001097,False,0.9525732427759733
http://human.owl#NCI_C13270,http://mouse.owl#MA_0002516,False,0.9984985298165022
http://human.owl#NCI_C49241,http://mouse.owl#MA_0001537,False,0.9706863520851942
http://human.owl#NCI_C38669,http://mouse.owl#MA_0002664,True,0.9959289580488362
http://human.owl#NCI_C12263,http://mouse.owl#MA_0000338,False,0.999841289108504
http://human.owl#NCI_C33809,http://mouse.owl#MA_0002398,True,0.8519492818981887
http://human.owl#NCI_C32809,http://mouse.owl#MA_0001312,False,0.9968270920910962
http://human.owl#NCI_C12260,http://mouse.owl#MA_0002560,False,0.998072988160571
http://human.owl#NCI_C49306,http://mouse.owl#MA_0001863,False,0.9890125191809928
http://human.owl#NCI_C33826,http://mouse.owl#MA_0002070,False,0.9992902042428052
http://human.owl#NCI_C12608,http://mouse.owl#MA_0000127,False,0.9770222764165042
http://human.owl#NCI_C32685,http://mouse.owl#MA_0002606,False,0.9959295479588041
http://human.owl#NCI_C32808,http://mouse.owl#MA_0001311,False,0.999841289108504
http://human.owl#NCI_C13046,http://mouse.owl#MA_0000113,False,0.6224573263982915
http://human.owl#NCI_C12398,http://mouse.owl#MA_0000175,False,0.6224573263982915
http://human.owl#NCI_C38668,http://mouse.owl#MA_0002663,True,0.4999976148675707
http://human.owl#NCI_C32475,http://mouse.owl#MA_0001036,True,0.9706862363703707
http://human.owl#NCI_C33287,http://mouse.owl#MA_0000532,False,0.995929666682865
http://human.owl#NCI_C48940,http://mouse.owl#MA_0001695,False,0.924139023819815
http://human.owl#NCI_C32228,http://mouse.owl#MA_0000858,False,0.998072988160571
http://human.owl#NCI_C32930,http://mouse.owl#MA_0002690,True,0.9914218428679406
http://human.owl#NCI_C32692,http://mouse.owl#MA_0001709,True,0.8175717993904731
http://human.owl#NCI_C33750,http://mouse.owl#MA_0002392,True,0.9399093617223543
http://human.owl#NCI_C33040,http://mouse.owl#MA_0002672,False,0.9994468818751125
http://human.owl#NCI_C33652,http://mouse.owl#MA_0001245,False,0.999999091165777
http://human.owl#NCI_C49305,http://mouse.owl#MA_0001858,False,0.9999917005724162
http://human.owl#NCI_C52827,http://mouse.owl#MA_0001165,False,0.9999895549271773
http://human.owl#NCI_C32833,http://mouse.owl#MA_0001534,False,0.9706864641839427
http://human.owl#NCI_C12421,http://mouse.owl#MA_0002474,False,0.999841289108504
http://human.owl#NCI_C13045,http://mouse.owl#MA_0000115,False,0.9990888326383259
http://human.owl#NCI_C49240,http://mouse.owl#MA_0001536,False,0.9914219610546412
http://human.owl#NCI_C53079,http://mouse.owl#MA_0002395,False,0.9999640459342878
http://human.owl#NCI_C32934,http://mouse.owl#MA_0001769,False,0.8175719577664876
http://human.owl#NCI_C32783,http://mouse.owl#MA_0001276,False,0.924141165173075
http://human.owl#NCI_C32825,http://mouse.owl#MA_0001176,True,0.8519487614019711
http://human.owl#NCI_C33572,http://mouse.owl#MA_0001562,False,0.8519503228915782
http://human.owl#NCI_C33570,http://mouse.owl#MA_0002687,False,0.999664355734915
http://human.owl#NCI_C49279,http://mouse.owl#MA_0001787,True,0.9988293910980041
http://human.owl#NCI_C12352,http://mouse.owl#MA_0000905,False,0.9999412791109633
http://human.owl#NCI_C12809,http://mouse.owl#MA_0001358,False,0.9706869180032016
http://human.owl#NCI_C12403,http://mouse.owl#MA_0000385,True,0.8519509195590944
http://human.owl#NCI_C32078,http://mouse.owl#MA_0000463,False,0.999841289108504
http://human.owl#NCI_C32666,http://mouse.owl#MA_0002306,True,0.5621744250559882
http://human.owl#NCI_C12807,http://mouse.owl#MA_0001029,False,0.995929666682865
http://human.owl#NCI_C32934,http://mouse.owl#MA_0001770,False,0.6224547293093615
http://human.owl#NCI_C12807,http://mouse.owl#MA_0001028,False,0.8807945925306829
http://human.owl#NCI_C12258,http://mouse.owl#MA_0002559,False,0.7310575326695423
http://human.owl#NCI_C12759,http://mouse.owl#MA_0001096,False,0.9999249493054897
http://human.owl#NCI_C12746,http://mouse.owl#MA_0002435,False,0.9988302244702674
http://human.owl#NCI_C12506,http://mouse.owl#MA_0000348,False,0.9626705662728645
http://human.owl#NCI_C33204,http://mouse.owl#MA_0000193,False,0.9999988527586979
http://human.owl#NCI_C33586,http://mouse.owl#MA_0001289,False,0.8519511861553537
http://human.owl#NCI_C49586,http://mouse.owl#MA_0000742,True,0.7310550053572873
http://human.owl#NCI_C33773,http://mouse.owl#MA_0002674,False,0.9046480996678362
http://human.owl#NCI_C53057,http://mouse.owl#MA_0002185,False,0.9999987335551229
http://human.owl#NCI_C12789,http://mouse.owl#MA_0000316,False,0.9999865748705684
http://human.owl#NCI_C52707,http://mouse.owl#MA_0001596,False,0.9706869180032016
