Source,Target,Prediction,Confidence
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Common_hepatic_duct,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hepatic_Duct,False,0.999924830105154
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vocalis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vocalis_Muscle,True,0.9959294292347572
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dorsal_metatarsal_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dorsal_Metatarsal_Vein,True,0.9998763263659391
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Trochlear_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Trochlear_Nerve,True,0.9999782307609466
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_lentiform_nuclei,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Lentiform_Nucleus,False,0.9968267393114806
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Transitional_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Transitional_Cell,False,0.9999542716337786
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Celiac_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Coeliac_Artery,False,0.9859358551513582
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superior_vesical_artery,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superior_Vesical_Artery,True,0.9968261453887124
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Crest,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ridge,False,0.9999036136757582
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Middle_ear,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Middle_Ear,True,0.9626720007648616
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Alimentary_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Digestive_System,False,0.999841289108504
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hippocampus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cornu_Ammonis,False,0.999989435724597
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Greater_vestibular_gland,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bartholin_s_Gland,False,0.9999967070975446
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lesser_omentum,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Omentum,False,0.99999158136958
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Norepinephrine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Norepinephrine_Base,False,0.9996644712674416
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Carpal_bone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Carpus_Bone,True,0.5621755308279037
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nipple,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nipple,False,0.9999992103693378
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Scaphoid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Scaphoid_Bone,True,0.999978111559716
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Elbow_joint,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Elbow_Joint,True,0.49999892616522
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Acinar_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Acinar_Cell,False,0.9999783499621911
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Rod_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Rod,False,0.9626722266975462
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_thoracic_ganglia,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thoracic_Ganglion,False,0.9947795528003625
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Dilatator_pupillae,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dilator_Pupillae_Muscle,False,0.9046489758882256
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_12,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interleukin-12,False,0.939912523523682
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_intercarpal_joints,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Carpal_Joint,False,0.9997384599806582
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Corticotroph,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Corticotroph_Cell,True,0.880794776278773
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ground_substance,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cytoplasmic_Matrix,False,0.9999984951481292
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pharyngeal_tonsil,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Tonsil,False,0.9999989719621736
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Lactiferous_terminal_ductal_lobular_unit,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Terminal_Ductal_Lobular_Unit,False,0.9999992103693378
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Sympathetic_nervous_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Sympathetic_Nervous_System,True,0.9997962419688496
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Fascial_sheath_of_eyeball,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Substantia_Propria,False,0.9990887134795086
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Luminal,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Luminal,False,0.9999993295729128
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_aggregated_lymphoid_nodules_of_small_intestine,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Peyer_s_Patch,False,0.8519522144559926
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Type_1_muscle_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Muscle_Fibers_Slow-Twitch,False,0.9997384599806582
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Follicular_stimulating_hormone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Follicle_Stimulating_Hormone,True,0.9975262215386856
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Brachial_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Brachial_Vein,True,0.5621749276793165
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interstitial_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interstitial_Cell,False,0.9999249493054896
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Vestibulocochlear_nerve,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Vestibulocochlear_Nerve,True,0.99330653438686
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Alpha_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Alpha_Cell,False,0.9999968263007644
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Insulin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Insulin,False,0.999999091165777
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_5,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interleukin-5,True,0.9890122824609718
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_marrow,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bone_Marrow,True,0.8519509195590944
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Femur,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Femur,False,0.9706868022883106
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Somatotropin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Growth_Hormone,False,0.9998414082988808
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Renal_fascia,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Renal_Capsule,False,0.9999984951481292
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Primary_tooth,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Temporary_Tooth,True,0.9241408553306564
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Nervous_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Nervous_System,True,0.7310579248394684
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hepatic_macrophage,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Kupffer_Cell,False,0.56217506171228
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_accessory_lacrimal_glands,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Gland_of_Wolfring,False,0.9999249493054896
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Inguinal_part_of_abdomen,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Inguinal_Region,True,0.9626718931778878
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Haploid_nucleated_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Germ_Cell,False,0.999994799847051
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mast_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mast_Cell,True,0.622458124077781
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_4,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interleukin-4,False,0.9999989719621736
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_minor_salivary_glands,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Minor_Salivary_Gland,True,0.9859348111308602
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Urinary_system,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Urinary_System,True,0.9914214920012564
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Ethmoid,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Ethmoid_Bone,True,0.9999412791109632
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Deep,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Deep,False,0.9999936078174534
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Bone_of_cuboid_bone,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cuboid_Bone,False,0.9706868022883106
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#T_helper_lymphocyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Helper-Inducer_T-Lymphocyte,False,0.6791775832327921
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Follitropin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Folitropin,False,0.9980728690648152
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Glucagon_secreting_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Alpha_Cell,False,0.9933070084949824
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Somatostatin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Growth_Hormone_Release_Inhibiting_Factor,False,0.999997779927489
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Membrane,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Membrane,False,0.9999914621676677
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Prepuce_of_penis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Prepuce,False,0.9999931310057394
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Set_of_major_salivary_glands,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Major_Salivary_Gland,False,0.6791772998578811
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Oligodendrocyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Oligodendroglia_Cell,True,0.8807956950197979
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Hippocampal_sulcus,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Hippocampal_Fissure,False,0.9999975415208362
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Anterior_tibial_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Anterior_Tibial_Vein,True,0.817571482638536
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Eyebrow,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Eyebrow,False,0.9997384599806582
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Pancreaticoduodenal_vein,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pancreatico-Duodenal_Vein,False,0.999924830105154
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cremasteric_muscle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cremaster_Muscle,False,0.999989435724597
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Medial_forebrain_bundle,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Medial_Forebrain_Bundle,False,0.9999989719621736
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Interleukin_7,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Interleukin-7,True,0.9859348111308602
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Osteocyte,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Bone_Cell,False,0.9770223874271046
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Superficial_fascia,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Superficial_Fascia,False,0.999999091165777
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Melatonin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Melatonin,True,0.9997384599806582
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Thyrotropin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Thyroid_Stimulating_Hormone,False,0.9984985298165022
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Gonadotropin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Therapeutic_Gonadotropin,False,0.9999782307609466
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Mandible,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Mandible,True,0.939912309935439
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Feces,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Feces,False,0.9998764455604928
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Clear_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Clear_Cell,False,0.9999918197752664
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Spinal_ganglion,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Dorsal_Root_Ganglion,False,0.9999957534718432
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Adventitial_cell,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Pericyte,False,0.8807964431381976
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Cusp,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Cusp,False,0.9999415175046572
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Amphiarthrosis,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Amphiarthrosis,False,0.9999968263007644
http://bioontology.org/projects/ontologies/fma/fmaOwlDlComponent_2_0#Myelin,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#Myelin_Sheath,False,0.999998852758698
