Source,Target,Prediction,Confidence
http://www.omim.org/phenotypicSeries/PS270300,http://www.orpha.net/ORDO/Orphanet_817,False,0.9999721515254024
http://omim.org/entry/605479,http://www.orpha.net/ORDO/Orphanet_99961,True,0.9980721551877249
http://omim.org/entry/615785,http://www.orpha.net/ORDO/Orphanet_171723,True,0.9992897277442176
http://omim.org/entry/613564,http://www.orpha.net/ORDO/Orphanet_261349,False,0.9999958726751764
http://omim.org/entry/604928,http://www.orpha.net/ORDO/Orphanet_3463,False,0.9999987335551228
http://omim.org/entry/600884,http://www.orpha.net/ORDO/Orphanet_98893,True,0.9994468818751124
http://omim.org/entry/101850,http://www.orpha.net/ORDO/Orphanet_79502,False,0.9999987335551228
http://omim.org/entry/252650,http://www.orpha.net/ORDO/Orphanet_79212,False,0.9999986143516758
http://omim.org/entry/108721,http://www.orpha.net/ORDO/Orphanet_56305,False,0.9933066532607776
http://omim.org/entry/612069,http://www.orpha.net/ORDO/Orphanet_275872,False,0.9992902042428052
http://omim.org/entry/259775,http://www.orpha.net/ORDO/Orphanet_1832,False,0.999998137537802
http://omim.org/entry/182260,http://www.orpha.net/ORDO/Orphanet_399329,True,0.9992899659353168
http://omim.org/entry/615803,http://www.orpha.net/ORDO/Orphanet_411493,False,0.9999721515254024
http://omim.org/entry/609270,http://www.orpha.net/ORDO/Orphanet_284324,False,0.7772974804490357
http://omim.org/entry/609220,http://www.orpha.net/ORDO/Orphanet_2771,False,0.9999976607241556
http://omim.org/entry/608837,http://www.orpha.net/ORDO/Orphanet_1359,False,0.9999959918780696
http://omim.org/entry/151623,http://www.orpha.net/ORDO/Orphanet_524,True,0.9999987335551228
http://omim.org/entry/604348,http://www.orpha.net/ORDO/Orphanet_164736,False,0.9770217086247784
http://www.omim.org/phenotypicSeries/PS614328,http://www.orpha.net/ORDO/Orphanet_294023,True,0.9999932502087602
http://omim.org/entry/618196,http://www.orpha.net/ORDO/Orphanet_137667,False,0.9999828796127436
http://omim.org/entry/112250,http://www.orpha.net/ORDO/Orphanet_85182,False,0.9980731070239588
http://omim.org/entry/614231,http://www.orpha.net/ORDO/Orphanet_93308,False,0.999998137537802
http://omim.org/entry/174800,http://www.orpha.net/ORDO/Orphanet_2466,False,0.999998137537802
http://omim.org/entry/612908,http://www.orpha.net/ORDO/Orphanet_50942,False,0.999997303114013
http://omim.org/entry/619334,http://www.orpha.net/ORDO/Orphanet_1037,False,0.9999036136757582
http://omim.org/entry/248400,http://www.orpha.net/ORDO/Orphanet_1131,False,0.9999989719621736
http://omim.org/entry/227260,http://www.orpha.net/ORDO/Orphanet_398173,False,0.9999987335551228
http://omim.org/entry/132400,http://www.orpha.net/ORDO/Orphanet_93308,False,0.8807954193973898
http://omim.org/entry/614170,http://www.orpha.net/ORDO/Orphanet_90354,True,0.9999971839107364
http://omim.org/entry/213200,http://www.orpha.net/ORDO/Orphanet_1170,True,0.999996587894339
http://omim.org/entry/170400,http://www.orpha.net/ORDO/Orphanet_681,False,0.999997779927489
http://www.omim.org/phenotypicSeries/PS210600,http://www.orpha.net/ORDO/Orphanet_808,True,0.998829867377086
http://www.omim.org/phenotypicSeries/PS212065,http://www.orpha.net/ORDO/Orphanet_319646,False,0.9959294292347572
http://omim.org/entry/208000,http://www.orpha.net/ORDO/Orphanet_51608,False,0.9999982567411922
http://omim.org/entry/604801,http://www.orpha.net/ORDO/Orphanet_98893,False,0.8807948681528324
http://www.omim.org/phenotypicSeries/PS120100,http://www.orpha.net/ORDO/Orphanet_47045,True,0.9999995679801056
http://omim.org/entry/147750,http://www.orpha.net/ORDO/Orphanet_2307,True,0.4999988367584528
http://omim.org/entry/162900,http://www.orpha.net/ORDO/Orphanet_79467,False,0.9999917005724162
http://www.omim.org/phenotypicSeries/PS105550,http://www.orpha.net/ORDO/Orphanet_275872,False,0.982013543751064
